price,carat,table,depth,y,z,cut,color,clarity,x
642,0.28,57.0,59.8,4.32,2.57,3,2,3,4.28
4652,1.17,56.0,63.1,6.71,4.25,3,5,6,6.76
805,0.34,55.0,62.3,4.48,2.78,2,1,5,4.45
886,0.53,58.0,61.3,5.18,3.19,1,3,8,5.22
4729,1.05,62.0,57.9,6.73,3.88,6,3,6,6.68
612,0.34,56.0,62.9,4.45,2.81,2,2,7,4.48
15619,1.53,61.0,60.8,7.39,4.47,6,3,4,7.31
18176,1.7,62.0,58.6,7.92,4.62,3,2,5,7.84
417,0.34,62.0,58.6,4.62,2.7,3,5,7,4.6
16694,2.0,56.0,63.3,7.98,5.07,3,6,5,8.03
2060,0.74,59.0,64.8,5.6,3.64,5,4,6,5.63
6267,1.0,55.0,63.3,6.34,4.0,6,3,5,6.29
1384,0.57,56.0,62.1,5.32,3.29,2,4,6,5.28
579,0.33,59.0,61.0,4.5,2.73,1,5,4,4.45
1067,0.32,56.0,61.9,4.39,2.71,2,1,2,4.36
2925,0.71,56.0,61.5,5.77,3.54,2,6,1,5.74
628,0.39,55.0,61.1,4.75,2.9,2,2,6,4.74
954,0.32,55.0,62.9,4.41,2.76,3,4,1,4.37
1572,0.59,55.0,62.3,5.38,3.36,2,1,7,5.41
1696,0.54,56.0,61.8,5.27,3.25,2,5,3,5.25
731,0.4,59.0,62.7,4.71,2.93,1,5,4,4.63
752,0.33,59.0,61.4,4.44,2.72,1,5,2,4.42
1806,0.7,58.0,60.3,5.76,3.48,1,3,7,5.79
4620,1.0,58.0,61.1,6.48,3.95,1,2,7,6.44
5126,0.93,57.0,60.1,6.41,3.83,2,4,6,6.33
5226,1.01,58.0,63.1,6.31,4.01,3,2,6,6.4
1656,0.51,56.0,61.9,5.14,3.17,2,4,4,5.1
11470,1.57,59.0,61.0,7.54,4.59,1,5,5,7.5
4516,0.9,59.0,62.6,6.12,3.84,1,6,1,6.15
4541,1.02,58.0,61.5,6.42,3.97,1,3,7,6.49
2059,0.57,60.0,60.2,5.36,3.25,1,4,3,5.44
1915,0.59,63.0,57.4,5.58,3.19,3,4,4,5.54
4283,1.03,57.0,61.6,6.47,4.0,2,7,5,6.52
5962,1.3,57.0,62.2,6.98,4.35,2,5,4,7.01
367,0.2,55.0,59.7,3.84,2.3,2,2,5,3.86
3629,1.0,55.0,58.8,6.46,3.82,2,6,7,6.53
14525,1.13,57.0,60.6,6.77,4.09,2,2,2,6.72
10873,1.5,53.0,62.0,7.34,4.54,3,6,3,7.3
15124,2.16,54.0,61.9,8.33,5.14,2,6,7,8.29
4258,0.92,58.0,63.2,6.18,3.9,6,2,6,6.16
6720,1.0,56.0,62.1,6.39,3.98,2,2,5,6.42
595,0.31,56.0,60.6,4.42,2.67,2,2,6,4.39
2928,0.7,59.0,60.8,5.71,3.46,3,1,5,5.67
6388,1.09,56.0,60.9,6.7,4.07,3,4,5,6.67
605,0.3,55.0,62.1,4.31,2.66,2,3,5,4.26
999,0.53,55.0,61.6,5.23,3.21,2,7,6,5.2
5137,1.04,59.0,63.4,6.4,4.07,3,3,6,6.44
687,0.31,56.0,60.8,4.44,2.69,2,4,3,4.41
432,0.3,57.0,62.5,4.29,2.67,3,5,6,4.25
696,0.31,54.0,61.6,4.37,2.68,2,1,4,4.33
1196,0.6,57.0,62.0,5.35,3.34,1,1,7,5.43
5674,1.18,55.0,62.6,6.79,4.24,3,5,6,6.76
3884,0.91,57.0,62.6,6.21,3.87,2,4,6,6.16
5004,1.11,55.0,62.8,6.6,4.15,2,2,7,6.62
4355,1.01,61.0,59.6,6.59,3.92,3,2,7,6.56
6156,1.51,57.0,66.0,7.0,4.7,5,6,7,7.14
895,0.34,57.0,62.1,4.47,2.77,2,4,2,4.45
4029,0.71,57.0,61.2,5.76,3.51,2,1,5,5.72
695,0.34,54.0,61.6,4.53,2.78,2,6,1,4.5
1728,0.51,55.0,61.7,5.17,3.18,2,3,4,5.13
344,0.31,54.0,62.2,4.37,2.71,2,7,7,4.35
7722,1.4,59.0,61.6,7.17,4.43,1,6,4,7.22
3856,1.02,58.0,61.8,6.44,4.0,1,7,6,6.5
3205,0.9,61.0,59.0,6.28,3.72,1,1,7,6.32
2076,0.71,56.0,61.2,5.72,3.49,3,5,6,5.69
5049,1.08,53.9,62.6,6.56,4.09,2,6,6,6.51
1817,0.7,61.0,60.2,5.73,3.44,3,7,6,5.69
9462,1.35,56.0,60.8,7.17,4.35,2,5,5,7.13
11489,1.5,55.0,62.0,7.32,4.56,2,2,6,7.4
914,0.31,57.0,61.2,4.38,2.67,2,3,1,4.35
2972,0.7,56.0,61.7,5.71,3.5,2,4,4,5.64
3345,0.78,56.0,61.6,6.0,3.68,2,2,6,5.94
6271,1.01,58.0,58.9,6.51,3.86,1,3,5,6.59
1308,0.53,55.0,62.3,5.24,3.23,2,4,6,5.13
969,0.55,61.0,63.8,5.12,3.26,6,7,4,5.09
844,0.3,59.0,59.9,4.33,2.61,1,2,5,4.38
740,0.25,58.0,61.1,4.08,2.5,1,3,1,4.1
8748,1.04,58.0,62.4,6.4,4.01,3,2,3,6.46
18306,1.93,60.0,59.5,8.13,4.83,2,3,6,8.1
5054,1.11,58.0,63.6,6.52,4.16,6,6,5,6.57
3562,1.0,61.0,59.2,6.51,3.87,1,3,7,6.59
619,0.4,55.0,61.6,4.75,2.92,2,3,7,4.73
776,0.3,55.0,63.6,4.26,2.72,6,4,4,4.29
898,0.38,58.0,62.7,4.6,2.89,1,3,6,4.62
964,0.35,57.0,60.6,4.58,2.79,2,1,5,4.63
1815,0.52,57.0,59.5,5.25,3.13,2,2,5,5.27
846,0.35,56.0,59.9,4.64,2.77,3,1,4,4.61
659,0.38,57.0,63.7,4.57,2.93,6,6,6,4.63
798,0.4,59.0,63.4,4.67,2.97,3,1,7,4.7
2553,0.74,59.0,62.7,5.73,3.61,1,3,6,5.78
583,0.23,57.0,62.2,3.96,2.45,3,2,2,3.93
994,0.5,59.0,66.5,4.91,3.3,5,3,6,5.01
4916,1.01,57.0,60.6,6.52,3.94,3,4,6,6.49
6152,1.01,58.0,62.8,6.37,3.99,3,4,4,6.34
1814,0.7,57.0,63.3,5.51,3.52,3,4,7,5.61
958,0.39,58.0,61.3,4.73,2.89,1,1,5,4.7
1410,0.5,56.0,61.9,5.13,3.16,2,6,5,5.08
3910,0.9,58.0,59.0,6.29,3.7,3,4,5,6.25
1564,0.7,56.0,66.4,5.42,3.63,5,3,7,5.51
772,0.32,56.0,60.6,4.47,2.7,3,4,2,4.44
11721,1.63,59.0,61.0,7.58,4.64,1,4,6,7.64
1637,0.54,56.0,62.2,5.23,3.24,2,4,4,5.19
2723,0.77,56.0,59.8,5.96,3.58,1,2,7,6.01
941,0.45,58.0,62.2,4.86,3.03,1,6,6,4.89
4077,1.0,61.0,60.5,6.31,3.84,1,2,7,6.38
1115,0.41,58.0,60.1,4.83,2.89,1,3,3,4.79
5638,1.24,57.0,62.4,6.9,4.28,2,6,5,6.82
8735,1.51,59.0,59.7,7.47,4.47,3,7,5,7.51
698,0.31,57.0,62.8,4.32,2.72,2,2,6,4.34
2145,0.51,55.0,62.0,5.16,3.19,2,1,3,5.13
1122,0.5,54.0,60.0,5.2,3.1,3,3,6,5.13
11663,2.11,60.0,62.0,8.24,5.09,1,7,7,8.19
724,0.26,55.0,62.5,4.07,2.55,2,2,3,4.09
393,0.32,61.0,60.0,4.49,2.68,3,7,5,4.45
1758,0.7,56.0,62.3,5.62,3.52,2,2,6,5.68
891,0.31,55.0,61.7,4.39,2.7,2,4,1,4.36
436,0.25,56.0,59.6,4.16,2.47,3,3,4,4.13
1115,0.7,56.0,63.1,5.51,3.51,3,4,8,5.6
2409,0.7,56.0,62.2,5.7,3.54,2,3,6,5.68
5237,1.09,58.0,62.7,6.55,4.12,1,2,6,6.6
646,0.28,62.0,59.9,4.23,2.55,1,5,2,4.28
1657,0.46,57.0,61.4,4.99,3.05,3,3,2,4.95
1124,0.37,56.0,61.0,4.65,2.85,2,1,5,4.7
1824,0.4,55.0,61.7,4.74,2.93,2,2,2,4.76
617,0.31,59.0,59.9,4.41,2.65,1,4,4,4.44
491,0.35,62.0,61.0,4.56,2.77,3,5,6,4.52
1690,0.5,62.0,60.3,5.11,3.08,6,2,4,5.1
11613,1.5,58.0,62.2,7.34,4.57,1,3,6,7.36
5242,0.9,57.0,61.3,6.2,3.81,2,2,4,6.24
472,0.23,58.0,62.6,4.0,2.49,3,2,2,3.96
3787,0.9,58.0,62.6,6.06,3.78,5,3,7,6.01
2381,0.71,58.0,62.7,5.68,3.58,1,3,6,5.74
1050,0.37,56.0,61.1,4.66,2.84,2,1,5,4.64
714,0.34,54.0,62.2,4.47,2.79,2,2,6,4.5
5556,1.21,55.0,60.6,6.87,4.18,2,6,6,6.92
1949,0.57,59.0,58.9,5.41,3.2,1,1,6,5.46
459,0.25,57.0,61.4,4.1,2.51,2,4,5,4.08
3287,0.91,55.0,62.1,6.21,3.84,3,4,7,6.16
526,0.3,55.0,63.3,4.3,2.71,6,2,5,4.26
2394,0.7,55.0,63.3,5.67,3.57,6,6,3,5.61
4639,1.09,59.0,63.2,6.5,4.12,3,6,6,6.54
1654,0.5,60.0,62.4,5.05,3.16,1,3,5,5.08
1759,0.61,57.0,59.0,5.57,3.28,6,1,6,5.54
7702,1.4,60.0,59.2,7.3,4.34,3,6,5,7.35
2442,0.56,56.0,62.0,5.32,3.29,2,4,1,5.3
1043,0.4,54.0,62.4,4.75,2.96,2,4,2,4.73
4120,1.09,55.0,61.3,6.62,4.07,1,6,7,6.66
14348,2.25,56.0,62.4,8.37,5.23,2,5,6,8.4
5540,0.9,56.0,62.1,6.19,3.83,2,4,4,6.15
4884,1.02,57.0,63.4,6.36,4.05,3,5,6,6.42
394,0.3,56.0,61.9,4.32,2.66,3,7,4,4.28
1417,0.56,54.0,61.3,5.37,3.28,2,4,6,5.34
1112,0.38,55.0,62.2,4.63,2.89,2,2,4,4.67
630,0.35,58.0,61.2,4.55,2.79,1,6,5,4.57
957,0.33,53.0,62.2,4.48,2.78,2,3,1,4.46
5858,1.14,59.0,61.3,6.72,4.13,1,5,5,6.76
646,0.27,57.0,60.6,4.25,2.55,3,2,6,4.19
5646,1.01,59.0,61.0,6.47,3.94,1,2,6,6.44
2933,0.72,57.0,62.2,5.72,3.54,3,4,3,5.67
4989,1.01,62.0,59.5,6.45,3.86,1,3,6,6.53
2951,0.73,55.0,61.6,5.81,3.56,2,3,6,5.77
3763,1.0,62.0,60.1,6.47,3.9,1,6,4,6.5
645,0.32,57.0,62.8,4.36,2.73,3,3,5,4.33
4953,1.0,58.0,61.9,6.37,3.92,3,5,6,6.3
11262,1.4,58.0,62.6,7.07,4.41,3,4,4,7.03
666,0.33,54.0,61.2,4.49,2.74,2,3,5,4.47
1108,0.51,59.0,61.5,5.14,3.14,3,1,7,5.07
4514,1.2,60.0,60.7,6.92,4.19,1,7,6,6.88
3536,0.65,57.0,60.1,5.65,3.38,2,4,1,5.61
1814,0.56,58.0,61.9,5.27,3.28,1,1,6,5.33
5450,1.31,55.0,62.3,7.02,4.36,3,7,6,6.98
6031,1.27,63.0,63.3,6.82,4.33,3,6,5,6.87
1923,0.71,60.0,59.7,5.86,3.49,1,6,5,5.83
1721,0.53,56.0,61.4,5.25,3.2,2,2,5,5.18
923,0.45,56.0,61.6,4.96,3.05,2,5,6,4.94
12716,2.03,57.0,62.1,8.12,5.02,2,7,7,8.06
10778,1.71,56.0,62.4,7.59,4.75,2,7,4,7.63
544,0.27,61.0,61.0,4.15,2.53,3,1,2,4.14
1678,0.53,56.0,61.7,5.23,3.22,2,5,4,5.21
17062,2.31,58.0,62.9,8.43,5.27,3,6,7,8.34
4466,0.9,59.0,62.5,6.19,3.85,3,1,6,6.13
6147,1.32,62.0,62.6,7.01,4.36,6,7,4,6.92
5424,1.07,59.0,62.1,6.52,4.06,1,5,5,6.56
3130,0.74,57.0,61.3,5.85,3.57,2,6,3,5.82
13194,1.51,60.0,60.2,7.41,4.47,1,5,1,7.44
9254,1.03,56.0,62.5,6.53,4.06,2,3,3,6.46
3343,0.78,56.0,61.1,5.96,3.62,2,4,5,5.89
854,0.33,55.0,60.1,4.5,2.72,2,4,4,4.55
1979,0.7,57.0,61.7,5.69,3.5,3,7,6,5.65
685,0.38,55.0,62.1,4.67,2.89,2,2,6,4.64
3145,0.72,57.0,60.6,5.83,3.54,2,2,5,5.85
2142,0.7,61.0,63.6,5.59,3.57,6,6,6,5.63
589,0.32,57.0,63.3,4.38,2.77,6,1,6,4.37
1361,0.54,58.0,63.2,5.16,3.25,6,5,4,5.12
6419,1.22,58.0,59.6,6.98,4.15,3,6,5,6.95
5950,1.25,58.0,62.1,6.86,4.28,1,5,7,6.93
730,0.32,55.0,61.8,4.43,2.73,2,4,3,4.41
5620,1.01,60.0,62.5,6.31,3.96,1,4,5,6.37
665,0.39,57.0,60.7,4.8,2.88,2,4,6,4.69
4341,0.7,55.0,62.4,5.69,3.54,2,3,2,5.65
541,0.31,55.0,63.6,4.32,2.73,3,6,2,4.27
812,0.38,59.0,61.8,4.61,2.86,1,6,5,4.64
837,0.31,56.0,61.6,4.39,2.69,2,2,3,4.35
449,0.32,57.0,61.1,4.42,2.69,3,6,5,4.39
1940,0.71,56.0,61.4,5.78,3.54,2,7,6,5.75
8739,1.22,59.0,62.2,6.82,4.26,1,4,4,6.87
1262,1.03,54.0,78.2,5.59,4.42,5,2,8,5.72
2812,0.99,61.0,55.0,6.67,3.68,5,7,6,6.72
9095,1.57,59.0,62.0,7.45,4.61,2,6,6,7.41
1359,0.51,56.0,61.1,5.16,3.16,2,1,7,5.18
972,0.32,55.0,61.9,4.41,2.74,2,1,5,4.44
9710,1.51,59.0,60.3,7.44,4.47,1,4,6,7.39
4479,0.9,60.0,63.9,6.14,3.91,6,4,4,6.09
4456,1.11,60.0,59.8,6.75,4.01,3,5,7,6.66
537,0.34,60.0,61.3,4.53,2.76,1,5,5,4.47
1318,0.51,55.0,62.2,5.11,3.17,3,2,6,5.09
7779,1.59,61.0,59.4,7.56,4.51,1,1,7,7.62
491,0.3,54.0,62.2,4.35,2.7,2,5,5,4.33
2701,0.71,59.0,61.7,5.74,3.53,2,6,1,5.7
568,0.36,57.0,62.1,4.58,2.83,2,6,4,4.54
4190,1.04,57.0,64.1,6.38,4.08,3,6,6,6.35
3879,0.9,59.0,60.2,6.23,3.76,1,4,6,6.27
983,0.46,53.0,62.3,4.99,3.1,2,5,4,4.96
2137,0.7,58.0,64.1,5.57,3.55,6,5,5,5.51
13109,2.01,59.0,61.1,8.07,4.92,3,7,5,8.04
12883,2.48,57.0,62.3,8.58,5.36,2,6,7,8.64
2041,0.54,56.0,61.8,5.23,3.24,2,1,5,5.25
530,0.23,54.0,63.5,3.95,2.5,3,2,2,3.92
6236,1.31,56.0,62.3,6.99,4.38,1,7,4,7.06
936,0.3,57.0,61.6,4.3,2.66,2,2,4,4.33
950,0.33,59.0,61.3,4.44,2.73,1,2,3,4.47
573,0.42,61.0,59.5,4.9,2.9,3,4,7,4.85
2206,0.71,58.0,62.1,5.72,3.54,3,4,6,5.68
4096,1.06,58.0,60.9,6.56,4.01,1,6,7,6.6
6250,1.2,60.0,60.7,6.82,4.16,1,5,5,6.88
1709,0.51,59.0,63.0,5.05,3.19,1,2,5,5.08
439,0.23,65.0,59.9,3.95,2.36,6,2,2,3.93
3920,1.0,58.0,63.8,6.28,4.02,6,6,6,6.32
1087,0.42,56.0,62.2,4.8,2.99,2,4,5,4.82
781,0.33,57.0,60.2,4.52,2.71,2,2,4,4.48
3502,0.71,57.0,60.8,5.78,3.5,2,1,6,5.75
1013,0.5,56.0,63.1,5.01,3.18,3,6,4,5.07
4953,1.0,62.0,61.9,6.34,3.94,1,2,6,6.4
880,0.33,54.0,62.5,4.46,2.78,2,3,2,4.43
13963,1.58,57.0,62.8,7.4,4.63,3,4,4,7.34
6451,1.0,59.0,60.6,6.36,3.87,1,4,5,6.42
955,0.33,57.0,60.9,4.48,2.72,2,1,3,4.46
5458,1.0,56.0,61.9,6.45,3.97,2,2,6,6.37
1932,0.52,57.0,62.1,5.13,3.19,2,4,3,5.15
14768,2.01,60.0,62.7,8.03,5.01,3,5,7,7.94
2513,0.73,55.0,61.9,5.84,3.6,2,6,3,5.8
4179,1.28,57.0,59.7,7.06,4.23,2,3,7,7.12
1229,0.4,55.0,61.8,4.79,2.95,2,4,1,4.76
2033,0.5,53.7,62.4,5.12,3.18,2,1,4,5.08
3514,0.82,57.0,61.9,5.99,3.7,2,3,5,5.96
2268,0.7,58.0,61.9,5.6,3.48,1,4,7,5.64
1133,0.54,54.0,61.8,5.25,3.24,2,4,7,5.23
4026,0.91,59.0,61.0,6.19,3.79,1,3,6,6.23
4914,0.9,59.0,62.6,6.14,3.85,1,1,5,6.17
3454,0.74,57.0,61.9,5.81,3.59,2,3,5,5.79
3463,0.73,56.0,61.6,5.82,3.57,2,5,3,5.8
4563,1.01,57.0,61.1,6.5,3.95,3,2,6,6.44
17569,2.36,55.0,62.2,8.56,5.3,2,5,7,8.51
6968,1.02,55.0,62.0,6.53,4.01,2,4,4,6.4
3020,0.71,53.0,60.4,5.85,3.52,2,1,5,5.81
5002,1.2,55.0,62.1,6.84,4.24,2,7,6,6.81
17175,1.57,58.0,61.4,7.48,4.58,1,2,4,7.44
2111,0.51,55.0,62.3,5.1,3.19,2,4,2,5.14
1125,0.4,57.0,62.4,4.72,2.95,2,4,4,4.74
10129,1.51,61.0,59.9,7.39,4.41,6,5,4,7.34
2048,0.91,57.0,63.1,6.06,3.84,3,7,8,6.12
5047,1.14,61.0,59.2,6.82,4.04,1,1,7,6.84
3640,1.0,58.0,59.8,6.48,3.89,1,3,7,6.53
5292,1.0,60.0,62.6,6.3,3.95,1,3,6,6.32
11840,1.27,57.0,61.8,6.98,4.3,2,2,4,6.94
3625,0.9,61.0,60.7,6.17,3.75,1,2,6,6.19
9035,1.5,57.0,61.4,7.33,4.48,3,5,6,7.27
1060,0.34,54.0,62.4,4.45,2.79,2,2,4,4.49
867,0.32,55.0,62.0,4.41,2.73,2,1,3,4.39
2307,0.54,55.0,61.6,5.27,3.24,2,1,5,5.25
773,0.42,58.0,61.5,4.83,2.96,1,3,6,4.8
759,0.37,55.0,61.7,4.73,2.88,2,3,5,4.61
2939,0.77,60.0,59.5,5.95,3.56,1,1,6,6.01
4919,1.22,58.0,62.3,6.8,4.25,1,6,7,6.85
2010,0.77,59.0,61.8,5.82,3.61,1,7,6,5.86
2922,0.71,59.0,63.3,5.66,3.57,3,2,5,5.62
8988,1.5,56.0,62.7,7.33,4.61,1,2,7,7.38
13597,1.2,57.0,61.6,6.78,4.19,2,2,2,6.83
1079,0.41,55.0,62.0,4.77,2.95,2,2,4,4.74
1282,0.45,60.0,60.8,4.9,2.99,1,2,4,4.94
1903,0.58,57.0,61.8,5.36,3.3,2,2,5,5.32
6164,1.03,56.0,62.9,6.45,4.05,3,4,5,6.43
6019,1.01,57.0,62.5,6.4,4.01,2,4,5,6.43
1600,0.54,56.0,61.5,5.26,3.23,6,2,6,5.22
4579,1.18,58.0,60.8,6.78,4.14,1,6,7,6.84
17689,1.51,61.0,60.2,7.4,4.44,3,2,3,7.34
10232,1.51,56.0,61.8,7.34,4.55,2,6,6,7.37
14982,2.06,58.0,60.1,8.26,4.98,1,6,7,8.32
430,0.31,58.0,63.3,4.34,2.75,3,7,7,4.35
2975,0.77,58.0,60.4,5.88,3.59,1,2,6,6.0
3096,0.71,59.0,63.1,5.67,3.57,3,1,5,5.64
4484,1.04,56.0,62.2,6.47,4.04,2,6,6,6.51
7714,1.5,62.0,58.4,7.49,4.36,6,5,7,7.44
1799,0.72,54.0,64.8,5.67,3.68,5,6,6,5.69
10824,1.6,58.0,58.6,7.72,4.51,3,6,4,7.66
3262,0.91,56.0,62.5,6.18,3.9,1,4,6,6.3
480,0.32,58.0,63.1,4.34,2.76,3,6,7,4.41
837,0.3,55.0,61.1,4.37,2.66,2,2,3,4.34
4328,1.15,58.0,62.5,6.65,4.18,1,2,7,6.72
579,0.33,58.0,61.5,4.45,2.73,1,6,3,4.43
16941,1.93,60.0,60.5,8.06,4.85,1,5,4,7.98
596,0.34,57.0,62.7,4.48,2.8,2,5,4,4.45
17455,1.56,56.0,61.7,7.46,4.61,2,3,4,7.48
878,0.3,57.0,61.3,4.29,2.64,1,4,3,4.33
3062,0.71,61.0,62.0,5.65,3.52,1,2,5,5.71
5692,1.21,55.0,62.1,6.82,4.25,2,5,7,6.87
529,0.32,56.7,60.9,4.44,2.69,2,6,4,4.41
5393,1.02,60.0,60.6,6.48,3.95,3,5,5,6.55
3850,1.0,59.0,61.2,6.42,3.92,1,5,7,6.38
1187,0.41,54.0,62.9,4.74,2.97,3,5,1,4.71
1758,0.58,55.0,61.6,5.33,3.3,2,2,6,5.38
881,0.34,55.0,61.6,4.48,2.78,2,1,5,4.54
2436,0.7,58.0,62.3,5.7,3.54,2,2,7,5.66
945,0.42,55.0,62.7,4.77,3.0,2,6,2,4.8
10278,1.61,58.0,61.3,7.49,4.61,1,1,7,7.56
622,0.27,56.0,62.2,4.15,2.57,2,1,2,4.12
4553,0.87,55.0,61.4,6.17,3.78,2,4,5,6.15
4390,1.0,59.0,62.2,6.35,3.96,1,2,7,6.38
1996,0.6,60.0,60.4,5.44,3.3,1,1,6,5.48
1685,0.56,55.9,61.1,5.35,3.26,2,3,6,5.33
722,0.41,56.0,61.3,4.82,2.95,2,1,6,4.8
4114,0.7,55.0,61.7,5.74,3.53,2,3,3,5.7
1865,0.57,57.0,61.7,5.33,3.28,2,1,5,5.3
4452,1.0,61.0,61.3,6.36,3.91,1,3,7,6.39
648,0.36,59.0,62.7,4.54,2.86,1,6,5,4.58
17893,2.07,59.0,62.1,8.2,5.08,3,5,6,8.15
11033,1.52,55.0,62.3,7.37,4.58,2,6,2,7.32
4903,1.03,58.0,63.1,6.37,4.03,3,4,6,6.41
12005,1.5,59.0,63.4,7.19,4.58,3,4,4,7.25
917,0.37,54.0,61.9,4.67,2.88,2,4,3,4.63
4324,1.27,64.0,59.2,6.99,4.16,6,3,8,7.06
17716,2.0,56.0,61.8,8.04,4.99,1,6,5,8.11
7152,1.19,61.0,60.8,6.88,4.18,6,5,4,6.86
1745,0.54,56.8,63.0,5.22,3.28,3,3,5,5.18
868,0.33,60.0,61.4,4.44,2.71,3,4,2,4.39
2777,0.7,57.0,61.2,5.68,3.49,1,2,6,5.73
599,0.26,56.0,62.0,4.13,2.55,2,2,2,4.09
1667,0.54,58.0,60.0,5.26,3.17,1,1,6,5.3
1654,0.5,59.0,61.7,5.05,3.13,1,3,5,5.09
9224,1.0,58.0,63.0,6.36,4.0,3,2,3,6.33
2509,0.58,56.0,62.0,5.36,3.31,2,3,3,5.32
4764,1.1,57.0,62.5,6.56,4.11,2,5,6,6.6
4086,0.8,56.0,62.1,5.97,3.69,2,2,4,5.92
3696,1.0,65.0,57.6,6.44,3.72,6,2,6,6.47
3327,0.73,57.0,62.8,5.78,3.62,2,2,4,5.75
876,0.41,58.0,62.9,4.72,2.98,1,2,7,4.75
705,0.41,56.0,63.6,4.73,3.0,6,2,6,4.7
912,0.36,56.0,61.6,4.59,2.82,2,5,1,4.56
1662,0.52,56.0,60.9,5.24,3.18,2,4,4,5.2
865,0.36,56.0,62.3,4.58,2.85,3,5,1,4.55
2907,0.72,57.0,62.8,5.72,3.58,2,5,2,5.68
6915,1.02,59.0,60.0,6.59,3.94,3,2,5,6.54
3990,0.83,56.0,61.3,6.06,3.71,2,1,6,6.04
16618,1.71,55.0,62.1,7.59,4.76,2,4,4,7.74
4317,0.93,55.0,61.7,6.29,3.87,2,5,6,6.26
2117,1.0,61.0,69.9,5.86,4.23,5,7,7,6.13
471,0.29,55.0,61.9,4.28,2.64,3,4,5,4.25
1067,0.51,56.0,63.0,5.14,3.23,3,2,7,5.12
2428,0.71,59.0,62.8,5.7,3.55,3,5,4,5.61
7792,1.01,57.0,62.7,6.36,4.0,2,1,5,6.39
911,0.3,59.0,60.6,4.28,2.62,1,1,5,4.36
7519,1.51,65.0,61.7,7.31,4.53,6,1,7,7.38
589,0.32,55.0,61.7,4.4,2.71,2,6,2,4.39
2682,0.5,58.0,61.9,5.11,3.15,2,2,2,5.07
4838,1.18,57.0,62.2,6.76,4.2,2,6,7,6.73
2012,0.52,59.0,61.2,5.14,3.15,1,4,3,5.16
1013,0.45,59.0,61.7,4.91,3.04,2,6,5,4.96
4620,1.12,58.0,61.9,6.74,4.15,1,5,7,6.66
7047,1.21,58.0,64.1,6.67,4.3,6,4,5,6.74
5497,1.01,58.0,62.9,6.4,4.01,3,4,6,6.35
5218,1.21,57.0,62.8,6.67,4.21,1,6,6,6.74
6140,1.29,59.0,57.9,7.18,4.17,6,1,7,7.22
4611,0.91,57.0,63.6,6.1,3.89,6,2,6,6.13
4441,1.03,58.0,65.5,6.13,4.03,5,1,6,6.18
684,0.36,56.0,61.4,4.59,2.81,2,5,6,4.56
1694,0.59,56.0,61.2,5.43,3.31,2,1,6,5.38
602,0.32,55.0,61.9,4.42,2.73,2,4,4,4.4
982,0.4,56.0,62.2,4.75,2.94,2,6,1,4.71
3346,0.71,56.0,62.3,5.74,3.56,2,2,4,5.69
2113,0.52,58.0,61.1,5.22,3.18,3,4,2,5.19
746,0.37,58.0,61.5,4.6,2.82,3,4,4,4.57
1587,0.55,65.0,58.5,5.38,3.13,3,2,6,5.33
612,0.34,58.0,61.5,4.49,2.77,1,2,7,4.52
2830,0.8,54.4,62.1,5.99,3.7,2,6,5,5.94
1073,0.38,53.8,62.2,4.66,2.88,2,2,3,4.62
12712,1.62,56.0,62.7,7.5,4.68,2,3,6,7.44
2321,0.57,57.0,60.2,5.41,3.25,2,3,3,5.38
523,0.31,59.0,61.8,4.3,2.67,1,4,7,4.34
537,0.31,56.0,62.5,4.29,2.7,2,6,6,4.35
2017,0.66,60.1,60.4,5.65,3.39,6,3,6,5.59
3302,1.08,60.0,64.9,6.32,4.15,5,7,7,6.46
4940,1.13,56.0,62.3,6.73,4.16,2,6,5,6.63
2856,1.0,62.0,67.9,6.03,4.15,5,6,6,6.19
2268,0.7,56.0,65.0,5.5,3.61,5,5,5,5.6
876,0.41,56.0,61.0,4.78,2.93,2,1,7,4.83
816,0.31,58.0,61.7,4.36,2.68,1,5,1,4.33
657,0.26,57.0,61.7,4.13,2.53,3,3,2,4.09
898,0.38,58.0,61.8,4.63,2.87,1,5,5,4.66
7503,1.27,61.0,60.0,6.99,4.26,1,5,5,7.03
4147,1.21,60.0,65.3,6.51,4.28,5,7,6,6.6
2442,0.63,56.0,62.6,5.48,3.42,2,4,3,5.45
2817,0.71,55.0,61.3,5.72,3.52,2,2,6,5.77
2056,0.51,55.0,62.1,5.16,3.2,3,2,3,5.14
3567,0.73,61.0,60.2,5.89,3.53,3,4,2,5.83
755,0.3,56.0,61.7,4.33,2.66,3,2,4,4.3
1407,0.5,56.0,63.3,5.03,3.21,6,2,5,5.11
1249,0.52,58.0,62.7,5.07,3.2,1,4,6,5.13
5266,1.03,58.0,62.0,6.51,4.02,3,5,5,6.45
1847,0.54,56.0,61.0,5.25,3.21,2,2,5,5.28
5259,1.25,57.0,61.6,6.98,4.28,2,4,7,6.91
11110,2.01,57.0,61.0,8.14,4.95,3,7,7,8.09
814,0.3,55.0,61.6,4.37,2.68,2,3,2,4.33
1595,0.51,56.0,62.0,5.14,3.18,2,3,5,5.11
1812,0.53,56.0,61.8,5.22,3.22,2,3,4,5.2
1654,0.56,58.0,59.6,5.36,3.19,1,3,5,5.34
11935,2.0,58.0,65.5,7.73,5.09,5,4,6,7.82
1746,0.5,55.0,62.2,5.07,3.16,2,2,5,5.09
